3.400763528645042388e+00
3.393507599369431471e+00
3.386259218085379441e+00
3.371785094976956554e+00
3.342927580905395768e+00
3.285577449955045637e+00
3.172350898399923125e+00
2.951894195183986103e+00
2.535555517948145265e+00
2.152538426657931936e+00
1.802101201591708390e+00
1.481992706799100556e+00
1.188632505063062172e+00
9.174875009087338773e-01
6.635375129409230022e-01
5.414331321995822233e-01
4.217428733875365765e-01
3.038821829052493206e-01
2.454652736733538010e-01
1.873013987068750941e-01
1.292806355854694833e-01
1.220468440508392510e-01
1.148961566564568465e-01
1.113329077957882773e-01
1.077782918346873592e-01
1.061528989838805559e-01
1.060455654485941007e-01
1.059382603848608856e-01
1.058293688860453829e-01
1.057204943872762232e-01
1.056660578773616632e-01
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
